web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,prix,adresse,type_chaussures,image_lien-src
"1739487101-652","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4934544_uploaded_image1_1725833379.jpg"
"1739487101-653","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1739487101-654","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4870683_uploaded_image2_1722496365.jpeg"
"1739487101-655","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4781989_uploaded_image1_1717637364.jpg"
"1739487101-656","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4514824_uploaded_image1_1703615498.jpg"
"1739487101-657","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4514805_uploaded_image1_1703614843.jpg"
"1739487101-658","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4476393_uploaded_image1_1701209697.jpg"
"1739487101-659","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4452170_uploaded_image1_1699621092.jpg"
"1739487101-660","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4481347_uploaded_image1_1701486467.jpg"
"1739487101-661","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","20 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4404739_uploaded_image1_1696545306.jpg"
"1739487110-662","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4921241_uploaded_image1_1725193496.jpg"
"1739487110-663","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4921233_uploaded_image1_1725193317.jpg"
"1739487110-664","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3429274_uploaded_image1_1636462416.jpg"
"1739487110-665","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3398164_uploaded_image1_1634895995.jpg"
"1739487110-666","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1739487110-667","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930596_uploaded_image1_1725607117.jpg"
"1739487110-668","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1739487110-669","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5080428_uploaded_image1_1733555768.jpg"
"1739487110-670","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3958985_uploaded_image1_1668074060.jpg"
"1739487110-671","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3690626_uploaded_image1_1652255965.jpg"
"1739487110-672","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3496189_uploaded_image2_1640319435.jpeg"
"1739487110-673","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1739487116-674","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-react-4921241","9 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4921241_uploaded_image1_1725193496.jpg"
"1739487121-675","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-6-4921251","11 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4921251_uploaded_image1_1725193733.jpg"
"1739487121-676","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-6-4921251","11 000 CFA","Rufisque, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_1566247_uploaded_image1_1580391008.81.png"
"1739487126-677","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","16 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4928088_uploaded_image1_1725487276.jpg"
"1739487126-678","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","16 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1739487126-679","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","16 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1739487126-680","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","16 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3085703_uploaded_image1_1619658542.jpg"
"1739487126-681","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","16 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3036158_uploaded_image1_1617387289.jpg"
"1739487126-682","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","16 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3015628_uploaded_image1_1616441305.jpg"
"1739487126-683","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","16 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1739487126-684","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","16 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930596_uploaded_image1_1725607117.jpg"
"1739487126-685","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","16 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3429274_uploaded_image1_1636462416.jpg"
"1739487126-686","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","16 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_1566247_uploaded_image1_1580391008.81.png"
"1739487126-687","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","16 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_1566225_uploaded_image2_1580390769.12.png"
"1739487132-688","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739487132-689","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4928091_uploaded_image1_1725487369.jpg"
"1739487132-690","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739487132-691","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4779994_uploaded_image1_1717548193.jpg"
"1739487132-692","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4779993_uploaded_image1_1717548114.jpg"
"1739487132-693","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg"
"1739487132-694","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4397886_uploaded_image1_1696179932.jpg"
"1739487132-695","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4396320_uploaded_image1_1696061527.jpg"
"1739487132-696","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4187188_uploaded_image1_1682250705.jpg"
"1739487132-697","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3920803_uploaded_image1_1665775387.jpg"
"1739487132-698","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg"
"1739487132-699","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3874870_uploaded_image1_1662993234.jpg"
"1739487139-700","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1739487139-701","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930596_uploaded_image1_1725607117.jpg"
"1739487139-702","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3085703_uploaded_image1_1619658542.jpg"
"1739487139-703","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3036158_uploaded_image1_1617387289.jpg"
"1739487139-704","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3015628_uploaded_image1_1616441305.jpg"
"1739487139-705","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1739487139-706","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1739487139-707","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4928088_uploaded_image1_1725487276.jpg"
"1739487139-708","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3429274_uploaded_image1_1636462416.jpg"
"1739487139-709","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_1566247_uploaded_image1_1580391008.81.png"
"1739487139-710","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_1566225_uploaded_image2_1580390769.12.png"
"1739487145-711","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1739487145-712","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3526935_uploaded_image1_1642345866.jpg"
"1739487145-713","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3495835_uploaded_image1_1640284287.jpg"
"1739487145-714","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3036156_uploaded_image1_1617387240.jpg"
"1739487145-715","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3036155_uploaded_image1_1617387184.jpg"
"1739487145-716","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3017342_uploaded_image1_1616522840.jpg"
"1739487145-717","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2924613_uploaded_image1_1612202808.jpg"
"1739487145-718","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3496189_uploaded_image2_1640319435.jpeg"
"1739487145-719","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2837971_uploaded_image1_1608232681.jpg"
"1739487145-720","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3429274_uploaded_image1_1636462416.jpg"
"1739487145-721","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","15 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4921241_uploaded_image1_1725193496.jpg"
"1739487150-722","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739487150-723","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1739487150-724","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4934544_uploaded_image1_1725833379.jpg"
"1739487150-725","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4930603_uploaded_image1_1725607998.jpg"
"1739487150-726","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4870683_uploaded_image2_1722496365.jpeg"
"1739487150-727","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4781989_uploaded_image1_1717637364.jpg"
"1739487150-728","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4514824_uploaded_image1_1703615498.jpg"
"1739487150-729","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4514805_uploaded_image1_1703614843.jpg"
"1739487150-730","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4476393_uploaded_image1_1701209697.jpg"
"1739487150-731","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4452170_uploaded_image1_1699621092.jpg"
"1739487150-732","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4481347_uploaded_image1_1701486467.jpg"
"1739487150-733","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Dakar Plateau, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4404739_uploaded_image1_1696545306.jpg"
"1739487156-734","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739487156-735","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4928091_uploaded_image1_1725487369.jpg"
"1739487156-736","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739487156-737","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4779994_uploaded_image1_1717548193.jpg"
"1739487156-738","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4779993_uploaded_image1_1717548114.jpg"
"1739487156-739","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg"
"1739487156-740","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4397886_uploaded_image1_1696179932.jpg"
"1739487156-741","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4396320_uploaded_image1_1696061527.jpg"
